经销商代码,经销商名称,区域,区域经理,服务总收入,零件总收入,工时总收入,其他收入合计,普通维修产值小计,普通维修工时产值,普通维修材料产值,事故维修产值小计,事故维修工时产值,事故维修材料产值,首保产值小计,首保工时产值,首保材料产值,保养产值小计,保养工时产值,保养材料产值,索赔类型产值小计,索赔类型工时产值,索赔类型材料产值,精品销售产值,备件销售产值,延保产值小计,延保工时产值,延保材料产值,其它产值小计,其他工时产值,其他材料产值,索赔结算产值,索赔结算工时产值,索赔结算材料产值,客户自费产值,客户自费工时产值,客户自费材料产值,厂家付费产值,厂家付费工时产值,厂家付费材料产值,经销商付费产值,经销商付费工时产值,经销商付费材料产值,保险公司付费产值,保险公司付费工时产值,保险公司付费材料产值,保养套餐产值小计,保养套餐工时产值,保养套餐材料产值,机修产值小计,机修工时产值,机修材料产值,钣金产值小计,钣金工时产值,钣金材料产值,喷漆产值小计,喷漆工时产值,喷漆材料产值,其他产值小计,其他工时产值.1,其他材料产值.1,CX-5产值小计,CX-5工时产值,CX-5材料产值,Axela产值小计,Axela工时产值,Axela材料产值,星骋产值小计,星骋工时产值,星骋材料产值,马自达3经典款产值小计,马自达3经典款工时产值,马自达3经典款材料产值,马自达2产值小计,马自达2工时产值,马自达2材料产值,维修工单数,维修项目数,普通维修台次,事故车台次,首保台次,保养台次,索赔台次,备件销售台次,精品销售台次,延保索赔台次,其它台次,保养套餐台次,索赔结算台次,客户自费台次,厂家付费台次,经销商付费台次,保险公司付费台次,机修台次,钣金台次,喷漆台次,其他台次,CX-5台次,Axela台次,星骋台次,马自达3经典款台次,马自达2台次,零件总成本,总毛利,零件总毛利,零件毛利率,普通维修毛利,事故维修毛利,首保毛利,保养毛利,索赔毛利,备件销售毛利,精品销售毛利,延保毛利,其它毛利,自费毛利,索赔结算毛利,厂家付费毛利,经销商付费毛利,保险公司付费毛利,CX-5毛利,Axela毛利,星骋毛利,马自达3经典款毛利,马自达2毛利,管理内客户数,流失客户数,久未回厂客户数,出保客户数,累计销售用户数,销售用户数,忠诚用户数,AA类客户数,BB类客户数,CC类客户数,DD类客户数,EE类客户数,FF类客户数,保养套餐销售数量,延保套餐销售数量,本月出库成本,本月入库,月末库存,月初库存,本月库存品种数,本月出库金额,服务顾问数量,售后人员数量,人均产值,保险信息录入数,新保数,续保数,本店投保数,预约成功数,预约实现数,定期保养提醒数,定期保养提醒率,定期保养提醒成功数,定期保养提醒成功率,售后回访电话数,3日回访率,满意的客户数量,3日回访满意率
M18233,泰安金马汽车销售服务有限公司,中区,李伟,62718.0,28354.3,34363.7,0.0,500.0,500.0,0.0,29202.85,25454.7,3748.15,0.0,0.0,0.0,20776.04,4765.0,16011.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12239.11,3644.0,8595.11,0.0,0.0,0.0,33515.15,8909.0,24606.15,0.0,0.0,0.0,0.0,0.0,0.0,29202.85,25454.7,3748.15,8446.28,2460.0,5986.28,54329.59,34363.7,19965.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6868.25,1875.0,4993.25,14410.41,9239.0,5171.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,101.0,1.0,8.0,0.0,43.0,0.0,0.0,0.0,0.0,49.0,16.0,0.0,93.0,0.0,0.0,8.0,87.0,0.0,0.0,0.0,21.0,24.0,0.0,0.0,0.0,17716.6304,45001.3696,10637.6696,0.3752,0.0,2933.1771,0.0,8333.7559,0.0,0.0,0.0,0.0,6449.6974,14783.4533,0.0,0.0,0.0,2933.1771,2731.4856,2831.8706,0.0,0.0,0.0,3414.0,2131.0,522.0,3075.0,1879.0,1878.0,1293.0,156.0,171.0,925.0,113.0,482.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,2986.5714,41.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,18.0,0.1059,179.0,0.9553,171.0,1.0
A24515,上海弘绅汽车销售服务有限公司,东区,张晔,211731.05,178840.64,32890.41,0.0,42000.17,7227.57,34772.6,129070.44,17680.6,111389.84,2976.74,831.68,2145.06,29864.05,5071.36,24792.69,7819.65,2079.2,5740.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10796.39,2910.88,7885.51,71424.64,12298.93,59125.71,439.58,0.0,439.58,0.0,0.0,0.0,129070.44,17680.6,111389.84,19803.94,2310.0,17493.94,63469.75,15272.11,48197.64,108987.22,17292.8,91694.42,1660.3,325.5,1334.8,0.0,0.0,0.0,63774.83,9327.42,54447.41,36029.98,5742.17,30287.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,161.0,51.0,27.0,8.0,60.0,15.0,0.0,0.0,0.0,0.0,43.0,23.0,110.0,1.0,0.0,27.0,77.0,21.0,1.0,0.0,43.0,16.0,0.0,0.0,0.0,128614.9336,83116.1164,50225.7064,0.2808,25406.7138,79348.5179,1865.231,17002.7072,4991.7637,0.0,0.0,0.0,0.0,42094.648,6856.9947,314.773,0.0,79348.5179,39210.8131,21052.2215,0.0,0.0,0.0,7851.0,5973.0,607.0,7092.0,7580.0,3181.0,1763.0,227.0,215.0,1115.0,191.0,584.0,5428.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,4602.8489,111.0,8.0,26.0,0.0,0.0,0.0,164.0,0.0,8.0,0.0488,221.0,0.0,0.0,0.0
M18283,长春久鼎汽车销售服务有限公司,北区,唐宏宇,204718.29,155293.57,49424.72,0.0,22066.74,8101.0,13965.74,135877.27,27717.0,108160.27,3289.6,885.92,2403.68,37830.33,12088.0,25742.33,5654.35,632.8,5021.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8943.95,1518.72,7425.23,63300.15,21389.0,41911.15,0.0,0.0,0.0,0.0,0.0,0.0,132474.19,26517.0,105957.19,25282.49,8650.0,16632.49,52526.59,17552.52,34974.07,146627.3,30872.2,115755.1,1000.0,1000.0,0.0,0.0,0.0,0.0,44012.02,9000.88,35011.14,5114.37,1766.0,3348.37,0.0,0.0,0.0,0.0,0.0,0.0,253.12,253.12,0.0,118.0,174.0,63.0,27.0,8.0,65.0,8.0,0.0,0.0,0.0,3.0,41.0,16.0,134.0,0.0,0.0,24.0,98.0,31.0,3.0,0.0,31.0,2.0,0.0,0.0,2.0,108080.372,96637.918,47213.198,0.304,9958.9148,75808.2069,2090.104,15856.589,4366.5573,0.0,0.0,0.0,0.0,27446.9746,6456.6613,0.0,0.0,74176.7361,24655.2407,2248.6017,0.0,0.0,0.0,5706.0,3419.0,758.0,3038.0,6417.0,3386.0,1851.0,285.0,238.0,1244.0,113.0,604.0,2898.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,10774.6468,50.0,6.0,0.0,0.0,0.0,0.0,206.0,0.0,24.0,0.1165,293.0,0.0,0.0,0.0
M18954,贵阳京正鸿汽车销售服务有限公司,西区,卢冶金,38084.16,31469.48,6614.68,0.0,8463.98,22.0,8441.98,6100.02,1100.0,5000.02,5063.58,1690.48,3373.1,17708.66,3305.0,14403.66,747.92,497.2,250.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5811.5,2187.68,3623.82,26172.64,3327.0,22845.64,0.0,0.0,0.0,0.0,0.0,0.0,6100.02,1100.0,5000.02,10093.18,2101.0,7992.18,26713.85,5513.68,21200.17,9841.85,1101.0,8740.85,0.0,0.0,0.0,0.0,0.0,0.0,12586.43,2342.56,10243.87,1002.61,202.0,800.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,68.0,16.0,1.0,16.0,33.0,2.0,0.0,0.0,0.0,0.0,21.0,18.0,49.0,0.0,0.0,1.0,64.0,2.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,22704.022,15380.138,8765.458,0.2785,6230.7666,3636.1821,2933.025,9686.0367,218.0116,0.0,0.0,0.0,0.0,15916.8033,3151.0366,0.0,0.0,3636.1821,7403.874,564.0405,0.0,0.0,0.0,10325.0,9339.0,342.0,9529.0,174.0,0.0,1492.0,77.0,85.0,498.0,0.0,124.0,9449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,6.0,0.0429,194.0,0.0,0.0,0.0
M18242,邵阳驭马汽车销售服务有限公司,南区,李志杰,52956.63,36628.51,16328.12,0.0,12008.4,4981.0,7027.4,5610.54,1460.0,4150.54,2471.72,668.96,1802.76,31925.81,8278.0,23647.81,940.16,940.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3411.88,1609.12,1802.76,43934.21,13259.0,30675.21,0.0,0.0,0.0,0.0,0.0,0.0,5610.54,1460.0,4150.54,24336.11,7390.0,16946.11,43009.44,14868.12,28141.32,5610.54,1460.0,4150.54,0.0,0.0,0.0,0.0,0.0,0.0,16782.89,4920.92,11861.97,6721.6,1760.0,4961.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,121.0,49.0,1.0,6.0,61.0,4.0,0.0,0.0,0.0,0.0,45.0,10.0,110.0,0.0,0.0,1.0,82.0,1.0,0.0,0.0,39.0,4.0,0.0,0.0,0.0,25844.5325,27112.0975,10783.9775,0.2944,4805.1669,3574.3405,1567.578,15897.4471,0.0,0.0,0.0,0.0,0.0,20702.614,1567.578,0.0,0.0,3574.3405,8599.2064,4156.9865,0.0,0.0,0.0,4594.0,3156.0,587.0,4126.0,1350.0,1325.0,1494.0,217.0,187.0,941.0,141.0,432.0,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3309.7894,52.0,3.0,15.0,0.0,0.0,0.0,112.0,0.0,7.0,0.0625,248.0,0.0,0.0,0.0
M18520,嘉兴市禾通汽车销售服务有限公司,东区,张晔,95893.96,53412.0,42481.96,0.0,38083.09,22643.0,15440.09,0.0,0.0,0.0,2614.92,732.24,1882.68,52132.98,18718.0,33414.98,3062.97,388.72,2674.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5677.89,1120.96,4556.93,89536.49,41121.0,48415.49,679.58,240.0,439.58,0.0,0.0,0.0,0.0,0.0,0.0,39365.37,12360.0,27005.37,41152.91,18060.56,23092.35,18029.92,8199.68,9830.24,0.0,0.0,0.0,36342.13,16221.72,20120.41,12938.02,5250.48,7687.54,4269.18,1985.0,2284.18,0.0,0.0,0.0,0.0,0.0,0.0,126.56,126.56,0.0,85.0,145.0,60.0,0.0,7.0,74.0,4.0,0.0,0.0,0.0,0.0,62.0,11.0,133.0,1.0,0.0,0.0,57.0,34.0,0.0,53.0,20.0,9.0,0.0,0.0,1.0,33869.0387,62024.9213,19542.9613,0.3659,9928.6661,0.0,1637.0865,19977.8591,2325.427,0.0,0.0,0.0,0.0,29591.7522,3962.5135,314.773,0.0,0.0,5277.7491,1269.8694,0.0,0.0,0.0,31910.0,29147.0,1213.0,30901.0,15040.0,3708.0,2505.0,116.0,531.0,1716.0,431.0,1326.0,27684.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,3306.6883,85.0,4.0,41.0,0.0,0.0,0.0,340.0,0.8088,19.0,0.0559,263.0,0.0,0.0,0.0
M18969,商丘腾驭汽车销售服务有限公司,中区,倪超,32903.58,20533.04,12321.24,49.3,19626.29,9375.0,10251.29,0.0,0.0,0.0,0.0,0.0,0.0,10631.9,2530.4,8101.5,2596.09,415.84,2180.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.09,415.84,2180.25,13836.49,3305.4,10531.09,0.0,0.0,0.0,0.0,0.0,0.0,16421.7,8600.0,7821.7,7324.08,1898.0,5426.08,29506.74,10761.24,18745.5,2836.0,1560.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.41,504.0,1207.41,10119.23,6331.6,3787.63,0.0,0.0,0.0,0.0,0.0,0.0,379.68,379.68,0.0,37.0,44.0,19.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,14.0,4.0,34.0,0.0,0.0,6.0,37.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,14985.7321,17917.8479,5547.3079,0.2702,7179.4689,0.0,0.0,5910.3944,1895.8688,0.0,0.0,0.0,0.0,7681.559,1895.8688,0.0,0.0,5408.3043,866.848,2592.5813,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,54.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,715.2952,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0
A30475,浙江中振贸易有限公司,东区,陈秋刚,15849.16,10799.16,5050.0,0.0,3787.4,1200.0,2587.4,0.0,0.0,0.0,0.0,0.0,0.0,12061.76,3850.0,8211.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15849.16,5050.0,10799.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14605.76,4270.0,10335.76,80.0,80.0,0.0,700.0,700.0,0.0,0.0,0.0,0.0,1419.11,570.0,849.11,3625.25,1080.0,2545.25,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,24.0,29.0,12.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,20.0,1.0,2.0,0.0,3.0,8.0,0.0,0.0,1.0,6146.7666,9702.3934,4652.3934,0.4308,1585.7397,0.0,0.0,4561.0269,0.0,0.0,0.0,0.0,0.0,6146.7666,0.0,0.0,0.0,0.0,423.0496,1189.5226,0.0,0.0,4.0,4415.0,3601.0,306.0,4100.0,4286.0,2073.0,380.0,23.0,71.0,307.0,195.0,820.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,3.0,0.1765,44.0,0.0,0.0,0.0
M18922,东莞市众强贸易有限公司,南区,张裕坤,59942.45,37575.93,22366.52,0.0,2232.07,1280.0,952.07,33580.98,11990.0,21590.98,5078.8,1328.88,3749.92,15661.84,5589.0,10072.84,3388.76,2178.64,1210.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8467.56,3507.52,4960.04,17893.91,6869.0,11024.91,0.0,0.0,0.0,0.0,0.0,0.0,33580.98,11990.0,21590.98,5711.62,1820.0,3891.62,25858.68,10376.52,15482.16,33580.98,11990.0,21590.98,0.0,0.0,0.0,0.0,0.0,0.0,8783.36,3052.4,5730.96,18912.09,7860.0,11052.09,0.0,0.0,0.0,0.0,0.0,0.0,253.12,253.12,0.0,47.0,52.0,4.0,6.0,12.0,17.0,13.0,0.0,0.0,0.0,0.0,9.0,25.0,21.0,0.0,0.0,6.0,44.0,6.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,27241.5293,32700.9207,10334.4007,0.275,597.14,15528.3753,3260.7907,6802.9447,1052.2786,0.0,0.0,0.0,0.0,7400.0847,4313.0693,0.0,0.0,15528.3753,4052.1415,7916.2941,0.0,0.0,0.0,238.0,12.0,31.0,33.0,189.0,7.0,427.0,22.0,15.0,83.0,1.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,45.0,1332.0544,24.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,2.0,0.0455,91.0,0.0,0.0,0.0
M18370,兰州金岛骄马汽车销售有限公司,西区,蒋旗,119403.19,75502.67,43900.52,0.0,24531.41,15073.0,9458.41,44825.95,16792.0,28033.95,5121.83,1346.96,3774.87,43036.62,10336.0,32700.62,1887.38,352.56,1534.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.21,1699.52,5309.69,62013.03,22035.0,39978.03,0.0,0.0,0.0,0.0,0.0,0.0,50380.95,20166.0,30214.95,15552.11,4680.0,10872.11,54760.29,19009.28,35751.01,55987.8,24891.24,31096.56,0.0,0.0,0.0,0.0,0.0,0.0,32271.34,8989.64,23281.7,7494.23,4570.0,2924.23,1811.06,1090.0,721.06,0.0,0.0,0.0,126.56,126.56,0.0,124.0,166.0,63.0,11.0,12.0,76.0,4.0,0.0,0.0,0.0,0.0,26.0,16.0,135.0,0.0,0.0,15.0,123.0,19.0,0.0,0.0,48.0,9.0,3.0,0.0,1.0,52118.834,67284.356,23383.836,0.3097,6623.1808,20408.8266,3222.2436,20529.4872,1335.0958,0.0,0.0,0.0,0.0,25672.5714,4557.3394,0.0,0.0,21888.9232,16622.3519,1934.1844,486.1053,0.0,0.0,16946.0,14075.0,1121.0,15717.0,7436.0,2299.0,2421.0,311.0,417.0,1903.0,270.0,907.0,13009.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,74.0,1613.5566,79.0,2.0,0.0,0.0,0.0,0.0,242.0,0.0,9.0,0.0372,315.0,0.9905,302.0,0.9679
M18617,武汉龙泰汽车销售服务有限公司,中区,张哲 ,54151.06,31071.76,23079.3,0.0,16323.53,4272.0,12051.53,1900.0,1900.0,0.0,0.0,0.0,0.0,35927.53,16907.3,19020.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52251.06,21179.3,31071.76,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,1900.0,0.0,0.0,0.0,0.0,51874.92,21179.3,30695.62,1900.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6239.74,2370.0,3869.74,647.16,558.0,89.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,85.0,21.0,1.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,1.0,79.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,22902.4749,31248.5851,8169.2851,0.2629,9342.2449,0.0,0.0,13560.23,0.0,0.0,0.0,0.0,0.0,22902.4749,0.0,0.0,0.0,0.0,2807.9374,61.246,0.0,0.0,0.0,13683.0,10791.0,1189.0,12907.0,12934.0,4590.0,2596.0,365.0,465.0,1796.0,288.0,1151.0,9618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,2578.6219,7.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,16.0,0.0544,207.0,0.0,0.0,0.0
M18251,长沙瑞亿达汽车销售服务有限公司,南区,李志杰,227567.39,168359.63,58707.76,500.0,47896.55,10449.8,37446.75,124437.55,30540.0,93897.55,2619.31,750.32,1868.99,46438.27,12455.0,33983.27,4375.19,3421.64,953.55,0.0,0.0,0.0,0.0,0.0,1300.52,1091.0,209.52,6994.5,4171.96,2822.54,220072.89,54535.8,165537.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31386.74,8760.0,22626.74,90860.35,25747.76,65112.59,134255.35,32960.0,101295.35,0.0,0.0,0.0,0.0,0.0,0.0,96958.08,19975.96,76982.12,20082.96,5873.2,14209.76,3449.09,587.0,2862.09,143.51,0.0,143.51,2398.14,783.12,1615.02,165.0,215.0,73.0,31.0,8.0,80.0,22.0,0.0,0.0,0.0,1.0,53.0,30.0,185.0,0.0,0.0,0.0,169.0,36.0,0.0,0.0,61.0,19.0,2.0,1.0,5.0,129982.3058,97585.0842,38377.3242,0.2279,27323.8558,78018.5669,1623.5979,22165.9472,809.8618,0.0,0.0,0.0,40.4762,127548.8461,2433.4597,0.0,0.0,0.0,61429.2576,10264.1853,2452.4409,100.457,1171.7328,8307.0,5201.0,1050.0,6937.0,3092.0,2711.0,2961.0,407.0,415.0,1874.0,285.0,1093.0,4084.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,63.0,3612.1808,82.0,0.0,1.0,0.0,0.0,0.0,363.0,0.0,14.0,0.0386,514.0,0.0,0.0,0.0
M18351,广东物通驭达汽车有限公司,南区,王胜文,210378.73,127631.61,82747.12,0.0,27814.1,9499.0,18315.1,64014.65,31810.0,32204.65,5397.89,1491.6,3906.29,96260.7,32145.0,64115.7,16891.39,7801.52,9089.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22289.28,9293.12,12996.16,124884.8,42454.0,82430.8,0.0,0.0,0.0,0.0,0.0,0.0,63204.65,31000.0,32204.65,14337.18,4704.0,9633.18,145643.5,50737.12,94906.38,64014.65,31810.0,32204.65,613.58,200.0,413.58,0.0,0.0,0.0,31459.68,13119.84,18339.84,24316.57,9122.0,15194.57,0.0,0.0,0.0,2084.52,584.0,1500.52,0.0,0.0,0.0,183.0,196.0,32.0,22.0,14.0,90.0,38.0,0.0,0.0,0.0,0.0,21.0,52.0,123.0,0.0,0.0,21.0,166.0,22.0,1.0,0.0,42.0,9.0,0.0,1.0,0.0,86150.4568,124228.2732,41481.1532,0.325,12019.8372,23735.1372,3393.9828,39097.1948,7904.3048,0.0,0.0,0.0,0.0,51117.032,11298.2876,0.0,0.0,23735.1372,11560.1274,10636.6831,0.0,603.6053,0.0,14758.0,11510.0,1197.0,13613.0,15175.0,4429.0,3250.0,400.0,471.0,1915.0,334.0,1438.0,10071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,7513.5261,111.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,10.0,0.0398,400.0,0.0,0.0,0.0
A15497,福州杰龙车业发展有限公司,南区,陈建民,175099.34,84684.3,90415.04,0.0,28432.81,12476.0,15956.81,80061.87,57250.0,22811.87,9163.58,2567.36,6596.22,51239.41,14126.0,37113.41,6201.67,3995.68,2205.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15365.25,6563.04,8802.21,79672.22,26602.0,53070.22,0.0,0.0,0.0,0.0,0.0,0.0,80061.87,57250.0,22811.87,34355.61,9380.0,24975.61,92255.76,32965.04,59290.72,80704.45,57450.0,23254.45,0.0,0.0,0.0,0.0,0.0,0.0,45200.29,22244.28,22956.01,19241.11,15410.0,3831.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,205.0,45.0,30.0,25.0,88.0,17.0,0.0,0.0,0.0,0.0,59.0,42.0,133.0,0.0,0.0,30.0,159.0,31.0,0.0,0.0,54.0,16.0,0.0,0.0,0.0,56720.6433,118378.6967,27963.6567,0.3302,11246.0267,15627.4367,5324.3382,22604.5763,1918.2654,0.0,0.0,0.0,0.0,33850.603,7242.6036,0.0,0.0,15627.4367,16190.4524,2525.8221,0.0,0.0,0.0,21371.0,16549.0,2154.0,19561.0,13518.0,5617.0,3083.0,369.0,625.0,2388.0,475.0,2740.0,14628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,72.0,2431.9353,108.0,2.0,0.0,0.0,0.0,0.0,409.0,0.511,10.0,0.0244,359.0,0.0,0.0,0.0
M18042,深圳通利华龙城汽车销售服务有限公司,南区,薛仲锋,176076.5,108748.18,67328.32,0.0,55049.18,19706.0,35343.18,0.0,0.0,0.0,2980.82,849.76,2131.06,97661.73,38058.0,59603.73,18777.06,8334.88,10442.18,0.0,0.0,1607.71,379.68,1228.03,0.0,0.0,0.0,23365.59,9564.32,13801.27,152087.33,57504.0,94583.33,623.58,260.0,363.58,0.0,0.0,0.0,0.0,0.0,0.0,53083.56,19206.0,33877.56,167602.44,67328.32,100274.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29409.52,9739.56,19669.96,11452.6,3680.0,7772.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,242.0,62.0,0.0,8.0,130.0,40.0,0.0,0.0,2.0,0.0,82.0,50.0,191.0,1.0,0.0,0.0,218.0,0.0,0.0,0.0,36.0,17.0,0.0,0.0,0.0,68783.8323,107292.6677,39964.3477,0.3675,26509.3954,0.0,1853.0637,30273.3403,9080.1829,0.0,0.0,1067.85,0.0,56521.472,12001.0966,261.2637,0.0,0.0,14127.0994,4928.212,0.0,0.0,0.0,9762.0,5722.0,1251.0,8071.0,7398.0,4769.0,3773.0,447.0,474.0,2383.0,177.0,1033.0,5065.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,5679.8871,195.0,9.0,77.0,0.0,0.0,0.0,410.0,0.0,36.0,0.0878,531.0,0.0,0.0,0.0
A14981,江门市振升汽车销售服务有限公司,南区,宋扬,153994.46,108494.58,45499.88,0.0,54416.66,10341.0,44075.66,0.0,0.0,0.0,9193.07,2513.12,6679.95,46604.07,5241.0,41363.07,43780.66,27404.76,16375.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52973.73,29917.88,23055.85,101020.73,15582.0,85438.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30852.86,540.0,30312.86,123123.39,44569.88,78553.51,4670.83,930.0,3740.83,363.58,0.0,363.58,0.0,0.0,0.0,25862.66,4538.76,21323.9,8328.43,1557.12,6771.31,489.52,0.0,489.52,0.0,0.0,0.0,253.12,253.12,0.0,274.0,543.0,295.0,0.0,22.0,103.0,123.0,0.0,0.0,0.0,0.0,74.0,145.0,398.0,0.0,0.0,0.0,321.0,3.0,1.0,0.0,91.0,31.0,4.0,0.0,2.0,69525.1056,84469.3544,38969.4744,0.3592,20692.7425,0.0,5808.5585,28783.7916,14240.013,0.0,0.0,0.0,0.0,49476.5341,20048.5715,0.0,0.0,0.0,13274.3631,3690.7018,220.1435,0.0,0.0,13966.0,10287.0,1162.0,12385.0,9377.0,4001.0,3661.0,660.0,459.0,2239.0,295.0,924.0,9282.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,40.0,3849.8615,169.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,7.0,0.0203,651.0,0.0,0.0,0.0
A13302,合肥建银海康达汽车销售有限公司,中区,李伟,347969.4,273811.5,74157.9,0.0,51557.94,9466.0,42091.94,210783.83,41104.0,169679.83,2182.44,687.04,1495.4,72170.27,21600.0,50570.27,11274.92,1300.86,9974.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13457.36,1987.9,11469.46,132627.32,33729.0,98898.32,543.66,180.0,363.66,6994.41,4599.0,2395.41,194346.65,33662.0,160684.65,29139.6,8250.0,20889.6,128177.36,34030.9,94146.46,171951.7,29449.0,142502.7,35496.71,10678.0,24818.71,0.0,0.0,0.0,65697.71,15000.44,50697.27,43558.27,13694.12,29864.15,1662.31,360.0,1302.31,0.0,0.0,0.0,126.56,126.56,0.0,194.0,252.0,63.0,30.0,7.0,117.0,35.0,0.0,0.0,0.0,0.0,53.0,42.0,184.0,1.0,1.0,24.0,191.0,17.0,11.0,0.0,54.0,28.0,4.0,0.0,1.0,208846.7694,139122.6306,64964.7306,0.2373,27847.8682,136411.2605,1299.0006,34615.4494,8673.1907,0.0,0.0,0.0,0.0,66625.3391,9972.1913,257.6272,1613.803,130377.8088,38581.5821,23148.7255,758.267,0.0,0.0,25005.0,19779.0,1947.0,23304.0,16800.0,6027.0,4830.0,569.0,765.0,3167.0,529.0,1739.0,18006.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,3252.0505,97.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,29.0,0.0618,732.0,0.0,0.0,0.0
